impacto_presupuestario_anio,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,proyecto_id,proyecto_desc,actividad_id,actividad_desc,obra_id,obra_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,parcial_id,parcial_desc,subparcial_id,subparcial_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,ubicacion_geografica_id,ubicacion_geografica_desc,unidad_ejecutora_id,unidad_ejecutora_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,30,Provincia de Entre Ríos,376,Subdirección de Prestaciones,305.493117,293.994117,257.8879444,257.8879444,257.8879444,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,34,Provincia de Formosa,376,Subdirección de Prestaciones,241.34273,232.46173,196.53521226,196.53521226,196.53521226,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,38,Provincia de Jujuy,376,Subdirección de Prestaciones,238.320006,229.504006,192.62398599,192.62398599,192.62398599,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,42,Provincia de La Pampa,376,Subdirección de Prestaciones,71.515801,68.667801,63.17800976,63.17800976,63.17800976,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,46,Provincia de La Rioja,376,Subdirección de Prestaciones,88.503774,85.106774,75.63100993,75.63100993,75.63100993,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,50,Provincia de Mendoza,376,Subdirección de Prestaciones,441.74009,423.69109,396.758955,396.758955,396.758955,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,54,Provincia de Misiones,376,Subdirección de Prestaciones,393.059714,377.578714,341.34777751,341.34777751,341.34777751,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,58,Provincia del Neuquén,376,Subdirección de Prestaciones,112.276376,107.542376,108.10371393,108.10371393,108.10371393,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,62,Provincia de Río Negro,376,Subdirección de Prestaciones,141.526841,135.716841,131.8042387,131.8042387,131.8042387,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,66,Provincia de Salta,376,Subdirección de Prestaciones,446.637167,429.708167,371.10785328,371.10785328,371.10785328,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,70,Provincia de San Juan,376,Subdirección de Prestaciones,205.492432,197.286432,181.59925488,181.59925488,181.59925488,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,74,Provincia de San Luis,376,Subdirección de Prestaciones,68.493077,64.976077,71.02651861,71.02651861,71.02651861,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,78,Provincia de Santa Cruz,376,Subdirección de Prestaciones,32.827574,31.641574,28.2100742,28.2100742,28.2100742,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,82,Provincia de Santa Fe,376,Subdirección de Prestaciones,795.161201,765.693201,645.55338124,645.55338124,645.55338124,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,86,Provincia de Santiago del Estero,376,Subdirección de Prestaciones,378.328885,362.705885,333.95696444,333.95696444,333.95696444,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,90,Provincia de Tucumán,376,Subdirección de Prestaciones,487.028151,468.905151,401.34777238,401.34777238,401.34777238,2012-07-16 00:00:00
2011,2011,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,3,Asignacion Universal por Hijo para Proteccion Social,0,Asignacion Universal por Hijo para Proteccion Social,1,Asignación Universal por Hijo para Protección Social,0,Asignacion Universal por Hijo para Proteccion Social,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,94,"Provincia de Tierra del Fuego, Antártida e Islas del Atlánti",376,Subdirección de Prestaciones,18.862326,18.332326,13.640354,13.640354,13.640354,2012-07-16 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,2,Ciudad Autónoma de Buenos Aires,376,Subdirección de Prestaciones,1136.947584,1136.947584,2796.72321646,2794.48999961,2794.34835314,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,6,Provincia de Buenos Aires,376,Subdirección de Prestaciones,2941.919585,2335.119585,2442.41927279,2442.15298279,2442.14850879,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,10,Provincia de Catamarca,376,Subdirección de Prestaciones,113.446161,113.446161,68.52260352,68.52260352,68.52260352,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,14,Provincia de Córdoba,376,Subdirección de Prestaciones,877.018266,877.018266,841.99701258,841.75527638,841.75527638,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,18,Provincia de Corrientes,376,Subdirección de Prestaciones,304.749444,304.749444,196.63904523,196.63904523,196.63904523,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,22,Provincia del Chaco,376,Subdirección de Prestaciones,316.796458,316.796458,161.41642047,161.41642047,161.41642047,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,26,Provincia del Chubut,376,Subdirección de Prestaciones,587.307715,587.307715,373.5781243,373.5781243,373.5781243,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,30,Provincia de Entre Ríos,376,Subdirección de Prestaciones,400.638252,400.638252,267.26896977,267.26896977,267.26896977,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,34,Provincia de Formosa,376,Subdirección de Prestaciones,99.895145,99.895145,67.11412811,67.11412811,67.11412811,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,38,Provincia de Jujuy,376,Subdirección de Prestaciones,261.472358,261.472358,165.77724158,165.77724158,165.77724158,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,42,Provincia de La Pampa,376,Subdirección de Prestaciones,133.725492,133.725492,88.17588311,88.17588311,88.17588311,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,46,Provincia de La Rioja,376,Subdirección de Prestaciones,114.135672,114.135672,72.3845098,72.3845098,72.3845098,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,50,Provincia de Mendoza,376,Subdirección de Prestaciones,506.976304,506.976304,471.18661092,471.18661092,471.18661092,2013-10-10 00:00:00
2012,2012,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,1,Asignaciones Familiares Activos,0,Asignaciones Familiares Activos,3,SERVICIOS SOCIALES,3,Seguridad Social,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,4,Ayudas Sociales a Personas,0,Ayudas Sociales a Personas,21711000,A Unidades Familiares,1.2,Recursos Propios,54,Provincia de Misiones,376,Subdirección de Prestaciones,453.117552,453.117552,290.68397062,290.68397062,290.68397062,2013-10-10 00:00:00
